type,year,condition,length_ft,beam_ft,hullMaterial,fuelType,numEngines,totalHP,price
1,1995,2,21,8,1,3,1,0,9995
1,2019,1,21,102,1,3,1,0,132056
1,2020,1,20,8,1,3,1,0,85899
1,2004,2,19,8.08,1,3,1,0,13995
1,2014,2,33,10.83,1,1,2,0,199900
1,2003,2,46,16.13,1,3,2,0,224900
1,1987,2,48,15,1,3,2,0,119995
1,2019,1,24,16.13,1,3,1,0,39491
1,1962,2,30,11,1,3,2,0,17200
1,2000,2,26,16.13,1,1,1,0,24599
1,2020,1,20,8,1,1,1,0,43763
1,2006,2,26,16.13,1,3,1,0,45000
1,2014,2,22,16.13,2,3,1,0,22995
1,2019,1,20,8,1,3,1,0,45447
1,2018,2,17,6.42,1,1,1,0,12995
1,2019,1,21,16.13,1,3,1,0,34471
1,2003,2,18,16.13,1,3,1,0,10995
1,2015,2,45,16.13,1,2,2,0,648995
1,2001,2,23,8.5,1,3,1,0,16900
1,1987,2,36,16.13,1,1,1,0,59950
1,2013,2,45,16.13,1,3,2,0,569995
1,2019,1,20,9,1,3,1,0,45258
1,2019,1,24,8.5,1,3,1,0,37491
1,2014,2,24,8.5,1,1,1,0,73900
1,2015,1,23,16.13,1,3,1,0,17995
1,2017,2,48,16.13,1,2,2,0,699999
1,2019,1,25,9,1,3,1,0,79598
1,2019,1,30,10,1,3,2,0,316237
1,2013,2,18,16.13,1,3,1,0,12995
1,1990,2,30,9.58,1,1,1,0,19000
1,2018,2,21,16.13,1,3,2,0,39999
1,2017,2,17,16.13,2,3,1,0,25995
1,2017,2,19,16.13,1,3,1,0,36995
1,2016,2,19,16.13,1,1,1,0,32995
1,2005,2,21,7.75,1,3,1,0,19995
1,2020,1,19,8,1,1,1,0,53400
1,2019,1,20,8.5,1,3,1,0,33799
1,2020,1,22,8.5,1,3,1,0,147300
1,2018,1,60,16.4,1,3,2,0,1799900
1,2019,1,21,8.17,1,3,1,0,121693
1,2020,1,39,12.67,1,3,2,0,623573
1,2017,2,24,16.13,1,3,1,0,44900
1,2019,1,24,8.5,1,3,1,0,46439
1,2019,1,24,9,1,3,1,0,67653
1,1994,2,27,16.13,1,3,1,0,17500
1,1984,2,31,10,1,1,2,0,13900
1,2019,2,39,12.08,1,3,4,0,797000
1,2019,1,18,8.5,1,3,1,0,19941
1,1981,2,30,11.33,1,3,2,0,13900
1,2002,2,26,8.5,1,1,1,0,24999
1,2019,1,29,9.5,1,3,2,0,203569
1,1996,2,46,14,1,3,2,0,119900
1,2019,1,22,9,1,3,1,0,49519
1,2004,2,57,15.33,1,3,2,0,399000
1,2017,1,25,8.5,1,1,1,0,114900
1,1993,2,33,11.42,1,3,2,0,24900
1,2015,2,19,16.13,1,3,1,0,24999
1,2019,1,16,6.56,2,3,1,0,19901
1,2007,2,21,16.13,1,3,1,0,34900
1,2019,1,22,9,1,3,1,0,54842
1,2018,2,18,16.13,2,1,1,0,18250
1,2020,1,22,8.33,1,1,1,0,58914
1,2019,1,37,12,1,3,2,0,390764
1,2001,2,18,16.13,1,3,1,0,3995
1,2019,1,50,15,1,3,2,0,1563546
1,1999,2,33,10.17,1,3,2,0,23000
1,1997,2,23,16.13,1,1,1,0,11000
1,1987,2,53,15.83,1,2,2,0,279900
1,2016,2,18,16.13,1,3,1,0,23995
1,2005,2,25,16.13,1,1,1,0,26995
1,2016,2,19,8.08,1,3,1,0,33995
1,2005,2,42,16.13,1,2,2,0,385000
1,2006,2,32,16.13,1,1,2,0,99500
1,2019,1,20,9,1,3,1,0,43237
1,2009,2,48,16.13,1,2,2,0,499000
1,2019,1,35,11,1,3,3,0,515651
1,2004,2,29,9.5,1,1,2,0,52500
1,2011,2,45,14.75,1,3,2,0,549900
1,2019,1,22,8.5,1,3,1,0,31106
1,2019,1,22,8.5,1,3,1,0,130711
1,2019,1,22,8.4,1,3,1,0,54886
1,2008,2,62,16.13,1,3,2,0,629900
1,2004,2,20,16.13,1,3,1,0,26995
1,2019,1,21,9,1,3,1,0,67741
1,1997,2,24,16.13,1,3,1,0,13900
1,2019,2,25,16.13,1,3,3,0,459900
1,2015,2,20,16.13,1,3,1,0,17995
1,2020,1,22,8.42,1,1,1,0,69646
1,2019,1,21,8.17,1,3,1,0,113605
1,2019,1,19,7.11,1,3,1,0,41239
1,1995,2,45,16.13,1,2,2,0,94900
1,1996,2,19,16.13,1,1,1,0,13500
1,2018,1,20,16.13,2,3,2,0,69542
1,2017,2,22,16.13,1,3,1,0,28999
1,1994,2,27,16.13,1,3,2,0,18495
1,2008,2,28,16.13,1,3,2,0,65995
1,2016,2,35,11.33,1,1,2,0,298500
1,2018,2,28,9,1,1,2,0,164900
1,2015,2,17,16.13,2,3,1,0,22995
1,1987,2,23,16.13,1,3,1,0,7900
1,1994,2,28,10,1,1,2,0,19995
1,1997,2,40,16.13,1,3,2,0,94900
1,1995,2,26,16.13,1,3,2,0,22000
1,2009,2,22,16.13,1,3,1,0,28000
1,2014,2,24,16.13,1,3,1,0,99995
1,2015,2,27,16.13,1,3,2,0,139900
1,2019,1,24,8.5,1,3,1,0,45799
1,2019,1,23,8.5,1,3,1,0,181876
1,2019,1,24,8.5,1,3,1,0,46439
1,2003,2,35,16.13,1,3,2,0,79900
1,1994,2,37,12.33,1,3,2,0,41900
1,2006,2,24,8.5,1,1,1,0,34900
1,2008,2,27,8,1,1,1,0,53995
1,2019,1,24,9,1,3,1,0,67071
1,2019,1,26,8.5,1,3,1,0,190390
1,2004,2,59,16.5,1,2,2,0,579000
1,1993,2,44,13,1,3,2,0,84900
1,1993,2,24,8.5,1,3,1,0,12950
1,2019,1,21,9,1,3,1,0,65816
1,1988,2,24,8,1,3,1,0,6500
1,2004,2,18,16.13,1,3,1,0,9500
1,2019,1,20,9,1,3,1,0,44395
1,2019,1,21,9,1,3,1,0,61897
1,1988,2,32,16.13,1,3,2,0,32500
1,2000,2,32,16.13,1,3,2,0,36999
1,2006,2,21,16.13,1,1,1,0,7995
1,2017,2,18,16.13,1,3,1,0,29999
1,2006,2,37,13,1,1,2,0,139900
1,2018,1,17,16.13,2,3,1,0,24536
1,2020,1,54,15.5,1,3,2,0,1909953
1,2002,2,17,16.13,1,3,1,0,7995
1,2020,1,21,8.33,1,1,2,0,68878
1,2016,2,35,16.13,1,3,2,0,229995
1,2000,2,42,13.83,1,2,2,0,119900
1,2020,1,21,8.33,1,1,2,0,62126
1,2003,2,36,11.42,1,1,2,0,74900
1,2017,2,18,16.13,1,1,1,0,30900
1,2019,1,22,8.5,1,3,1,0,33762
1,2017,2,22,8.5,1,1,1,0,42900
1,2002,2,35,16.13,1,3,2,0,79900
1,2016,2,40,13.5,1,3,2,0,499000
1,2019,1,22,9,1,3,1,0,54176
1,1986,2,36,13,1,1,2,0,32000
1,2019,1,20,9,1,3,1,0,47377
1,2019,1,54,16,1,3,2,0,2031976
1,1987,2,34,16.13,1,3,2,0,27995
1,2005,2,20,16.13,1,3,1,0,5981
1,2012,2,19,8.08,1,3,1,0,22995
1,2009,2,42,13.5,1,1,2,0,239900
1,2017,2,25,16.13,1,3,2,0,74997
1,2009,2,27,16.13,1,1,1,0,54900
1,2008,2,20,8.5,1,3,1,0,14995
1,1996,2,28,9.17,1,1,2,0,26500
1,2000,2,20,7.67,1,1,1,0,9000
1,2002,2,21,16.13,2,3,1,0,17995
1,2019,1,42,14,1,3,2,0,905668
1,2019,1,20,8.4,1,3,1,0,47005
1,1983,2,35,13.08,1,1,2,0,29995
1,2008,2,24,16.13,1,3,1,0,35900
1,1999,2,21,16.13,1,3,1,0,14900
1,1987,2,31,8,1,3,2,0,19900
1,1995,2,37,16.13,1,3,2,0,59900
1,2020,1,19,8.5,1,3,1,0,45004
1,2019,1,20,8,1,3,1,0,46717
1,2015,2,20,16.13,1,3,1,0,14995
1,2019,1,24,8.5,1,3,1,0,37532
1,2001,2,24,16.13,1,3,1,0,11995
1,2009,2,20,7.58,1,1,1,0,14995
1,2019,1,33,11,1,3,2,0,362176
1,2019,1,46,16.13,1,3,2,0,1141207
1,2020,1,21,8.42,1,1,1,0,57227
1,2005,2,20,16.13,1,3,1,0,17895
1,2019,1,23,8.6,1,3,1,0,71756
1,1989,2,25,9.42,1,3,1,0,12495
1,1990,2,24,8,1,3,1,0,17000
1,2007,2,22,16.13,1,1,1,0,27500
1,2020,1,19,8,1,3,1,0,54994
1,2019,1,23,8.6,1,3,1,0,77847
1,2020,1,20,8.33,1,1,1,0,49321
1,2014,2,19,16.13,1,3,1,0,24995
1,2000,2,20,16.13,1,3,1,0,8900
1,2019,1,20,8,1,1,1,0,21163
1,2017,2,23,8.5,1,3,1,0,29995
1,2019,1,24,8.5,1,3,1,0,37532
1,1990,2,37,13,1,1,2,0,39995
1,2001,2,26,8.5,1,1,1,0,21900
1,2015,2,29,9.42,1,1,1,0,99900
1,2008,2,18,16.13,1,3,1,0,13495
1,1989,2,39,13.92,1,1,2,0,34900
1,2019,1,21,9,1,3,1,0,54264
1,2020,1,18,8.33,1,3,1,0,44486
1,2020,1,21,8.33,1,1,2,0,57833
1,2008,2,20,7.92,1,3,1,0,39900
1,2006,2,53,15.08,1,2,2,0,449000
1,2006,2,21,16.13,1,3,1,0,12900
1,2019,1,18,8.5,1,3,1,0,17946
1,2018,2,25,16.13,1,1,1,0,55995
1,2019,1,22,8.5,1,3,1,0,34431
1,2003,2,18,16.13,1,1,1,0,6900
1,2001,2,28,16.13,1,1,1,0,34900
1,2016,2,35,11.33,1,3,2,0,280000
1,2007,2,29,10,1,1,2,0,79000
1,2008,2,22,16.13,1,3,1,0,24995
1,2004,2,44,16.13,1,3,2,0,324900
1,1998,2,52,16.13,1,3,2,0,325000
1,1998,2,37,16.13,1,3,2,0,69900
1,2020,1,16,7.08,1,1,1,0,38571
1,2004,2,21,8,1,3,1,0,17995
1,2019,1,20,102,1,3,1,0,81166
1,2019,1,20,8.5,1,3,1,0,40804
1,1979,2,31,16.13,1,3,2,0,59900
1,1986,2,47,16.13,1,3,2,0,199999
1,2019,1,22,8.5,1,3,1,0,34791
1,1976,2,24,8,1,3,2,0,39995
1,2019,1,22,16.13,1,3,1,0,38390
1,2005,2,23,16.13,1,1,1,0,17500
1,1992,2,27,16.13,1,3,1,0,9995
1,2017,2,21,16.13,2,1,1,0,33000
1,2002,2,21,8.42,1,3,1,0,15900
1,2007,2,35,11.25,1,1,2,0,118900
1,2001,2,30,16.13,1,3,2,0,42500
1,1963,2,34,16.13,1,3,2,0,8900
1,2019,1,25,9,1,3,2,0,131335
1,2019,1,18,8.5,1,3,1,0,19941
1,2019,1,23,8.5,1,3,1,0,145988
1,2000,2,24,8.5,1,1,1,0,18900
1,2014,2,28,810,1,1,1,0,94900
1,2020,1,19,8,1,1,1,0,53400
1,1998,2,27,8.5,1,3,2,0,15000
1,1977,2,42,14.83,1,3,2,0,59900
1,2019,2,44,16.13,1,3,2,0,939000
1,2019,1,25,8.5,1,3,1,0,185243
1,1999,2,23,16.13,1,3,1,0,14900
1,2019,1,23,9,1,3,1,0,105496
1,2017,2,19,16.13,1,3,1,0,36500
1,2020,1,20,8.5,1,3,1,0,46413
1,2009,2,33,10.58,1,1,2,0,86900
1,2017,2,21,16.13,1,3,1,0,44900
1,2016,2,35,16.13,1,3,2,0,249900
1,2012,2,22,8.5,1,3,1,0,44995
1,2017,2,44,14.92,1,2,2,0,779900
1,2014,2,39,15,1,3,2,0,535900
1,1997,2,35,12.42,1,3,2,0,59900
1,2019,1,21,16.13,1,3,1,0,34471
1,2019,1,33,11,1,3,2,0,327693
1,1990,2,27,9,1,3,1,0,9995
1,2020,1,21,8.33,1,1,2,0,58563
1,2015,2,27,16.13,1,3,1,0,49995
1,2019,1,22,8.4,1,3,1,0,52306
1,2017,2,24,8.5,1,3,1,0,37500
1,2002,2,35,16.13,1,3,2,0,84900
1,2019,1,21,9,1,3,1,0,63799
1,2019,1,20,8.5,1,3,1,0,41839
1,2020,1,22,8.42,1,1,1,0,69646
1,2010,2,20,16.13,1,3,1,0,44995
1,2019,1,22,102,1,3,1,0,133267
1,1986,2,36,13.17,1,1,2,0,22900
1,2006,2,41,13.17,1,3,2,0,189995
1,2001,2,34,11.42,1,1,2,0,79900
1,2005,2,21,8.42,1,3,1,0,12000
1,2020,1,22,8.42,1,1,1,0,69646
1,2003,2,40,13.67,1,3,2,0,164900
1,1996,2,23,16.13,1,3,1,0,8450
1,2020,1,16,7.08,1,1,1,0,33817
1,2019,1,24,9,1,3,1,0,60782
1,2019,1,21,9,1,3,1,0,54264
1,2020,1,46,14.75,1,3,2,0,1144992
1,2019,1,24,8.4,1,3,1,0,69043
1,2018,1,23,16.13,1,3,1,0,54960
1,2014,2,25,16.13,1,3,1,0,35900
1,2019,1,20,8.17,1,3,1,0,113618
1,2019,1,18,7.5,1,3,1,0,38528
1,1994,2,24,16.13,1,3,1,0,13500
1,2017,2,35,11.33,1,1,2,0,349000
1,2018,2,22,8.5,1,1,1,0,27995
1,1998,2,31,11,1,3,2,0,49700
1,1988,2,37,13,1,1,2,0,27900
1,1995,2,17,16.13,1,3,1,0,995
1,2019,1,18,8,1,3,1,0,38161
1,1991,2,31,16.13,1,3,2,0,28995
1,2020,1,20,8.5,1,3,1,0,46524
1,2019,1,21,9,1,3,1,0,60931
1,2007,2,21,8.5,1,1,1,0,16500
1,2019,1,22,9,1,3,1,0,50935
1,2019,1,22,8.5,1,3,1,0,28411
1,2019,1,24,8.5,1,3,1,0,46971
1,1985,2,39,13.92,1,3,2,0,39900
1,1997,2,24,8.5,1,3,1,0,12900
1,2008,2,25,16.13,2,1,1,0,24995
1,2002,2,24,16.13,1,3,1,0,13995
1,1989,2,28,10.5,1,3,2,0,19995
1,2007,2,31,10.5,1,3,2,0,74900
1,1985,2,40,14.83,1,3,2,0,99800
1,2005,2,21,8,1,3,1,0,29900
1,2019,1,18,8,1,3,1,0,38161
1,2006,2,37,16.13,1,3,2,0,139900
1,2005,2,26,16.13,1,3,1,0,44900
1,2007,2,22,8.5,1,1,1,0,18995
1,1994,2,23,16.13,1,3,1,0,7900
1,2013,2,28,16.13,1,3,1,0,75995
1,2015,2,30,16.13,1,1,1,0,79995
1,1986,2,30,16.13,1,1,2,0,6999
1,2020,1,19,8,1,3,1,0,53443
1,2004,2,33,16.13,1,3,2,0,49900
1,2019,1,50,15,1,3,2,0,1551774
1,1993,2,37,13.25,1,3,2,0,42900
1,2005,2,34,16.13,1,1,2,0,56000
1,2020,1,24,8.33,1,3,1,0,72751
1,1999,2,38,16.13,1,1,2,0,104995
1,1996,2,18,8,1,3,1,0,3999
1,2020,1,22,8.42,1,1,1,0,69646
1,1997,2,33,11.67,1,1,2,0,54900
1,2003,2,16,16.13,2,1,1,0,11000
1,2016,2,55,15.58,1,2,3,0,1299000
1,2007,2,20,8,1,1,1,0,14995
1,2005,2,18,7,1,3,1,0,8500
1,2019,1,16,7,1,3,1,0,32835
1,1988,2,34,16.13,1,1,2,0,18000
1,2000,2,30,11,1,1,2,0,44900
1,2011,2,33,10.42,1,1,2,0,109900
1,2020,1,18,8.33,1,3,1,0,44486
1,2019,1,16,7,1,3,1,0,34050
1,2017,2,19,16.13,1,3,1,0,31995
1,1990,2,35,16.13,1,3,2,0,26995
1,2019,1,26,16.13,1,3,1,0,86060
1,1999,2,24,8.5,1,3,1,0,12900
1,2019,1,21,102,1,3,1,0,131062
1,1990,2,36,16.13,1,1,2,0,37500
1,2019,1,22,8.5,1,3,1,0,29866
1,2020,1,21,8.33,1,1,2,0,68038
1,2002,2,20,8,1,1,1,0,21995
1,2019,1,17,6.56,1,3,1,0,32054
1,2020,1,25,8.33,1,1,2,0,73642
1,2007,2,30,16.13,1,3,2,0,52000
1,1997,2,27,9.33,1,3,2,0,33900
1,2013,2,50,16.13,1,3,3,0,669900
1,1995,2,24,16.13,1,3,1,0,7085
1,2019,1,22,8.5,1,3,1,0,34791
1,1998,2,26,8.5,1,3,1,0,25900
1,1988,2,35,11.92,1,1,2,0,23000
1,2019,1,20,9,1,3,1,0,44905
1,2008,2,24,16.13,1,1,1,0,37900
1,1994,2,18,16.13,2,3,1,0,4995
1,1995,2,37,16.13,1,3,2,0,61500
1,1997,2,38,11.67,1,3,2,0,59000
1,2019,1,22,8.5,1,3,1,0,33762
1,1989,2,37,12,1,3,1,0,39900
1,1999,2,38,16.13,1,3,2,0,103995
1,1996,2,23,16.13,1,1,1,0,12500
1,2019,1,26,9,1,3,1,0,106354
1,2004,2,21,8.5,1,3,1,0,20995
1,2008,2,25,16.13,1,3,1,0,29995
1,2016,2,27,8.5,1,1,1,0,139900
1,1998,2,29,8.5,1,1,2,0,22900
1,2016,2,16,16.13,1,3,1,0,15995
1,2019,1,22,8.42,1,3,1,0,69043
1,2019,1,20,8,1,3,1,0,40878
1,2017,2,26,8.5,1,1,1,0,83900
1,2019,1,25,8.5,1,1,1,0,159378
1,2020,1,25,8.33,1,1,2,0,85993
1,2001,2,28,9,1,3,1,0,22750
1,1989,2,23,16.13,1,3,1,0,9995
1,2018,1,22,16.13,1,1,1,0,32971
1,1996,2,31,10.33,1,1,2,0,29900
1,2000,2,41,13,1,3,2,0,129000
1,2014,2,19,8,1,1,1,0,31400
1,1996,2,21,16.13,1,1,1,0,11500
1,2019,1,24,16.13,1,3,1,0,67378
1,1997,2,24,8.42,1,3,1,0,12500
1,1996,2,41,14.83,1,1,2,0,79900
1,2019,1,24,9,1,3,1,0,67035
1,2003,2,33,16.13,1,1,2,0,29900
1,1998,2,30,8.42,1,3,2,0,34950
1,2011,2,22,16.13,1,3,1,0,34995
1,1974,2,28,16.13,1,3,1,0,8500
1,1996,2,19,16.13,1,3,1,0,3995
1,2015,2,25,16.13,1,3,3,0,79995
1,1985,2,43,12.92,1,2,1,0,134900
1,2004,2,21,16.13,1,3,1,0,10900
1,2000,2,24,8.5,1,3,1,0,16900
1,1999,2,19,8.42,1,3,1,0,11995
1,1985,2,18,16.13,1,1,1,0,4950
1,1997,2,30,10.5,1,1,2,0,34995
1,2013,2,27,16.13,1,3,1,0,43871
1,1996,2,14,16.13,1,1,1,0,4995
1,2018,1,22,8.42,1,1,1,0,54126
1,2019,1,18,7.5,1,3,1,0,36884
1,1999,2,38,16.13,1,3,2,0,104995
1,2013,2,21,8.5,1,1,2,0,26800
1,2020,1,19,8,1,1,1,0,45029
1,2020,1,26,8.42,1,3,1,0,96495
1,1996,2,23,16.13,1,3,1,0,7495
1,2020,1,25,8.33,1,3,2,0,96524
1,2014,2,21,8,1,3,1,0,24999
1,2019,1,22,9,1,3,1,0,54173
1,2020,1,21,8.17,1,3,1,0,133002
1,2020,1,20,8.5,1,3,1,0,46020
1,2019,1,23,9,1,3,1,0,70010
1,2019,1,25,9,1,3,2,0,146122
1,2010,2,19,16.13,1,1,1,0,16995
1,2019,1,20,8.5,1,3,1,0,21491
1,2011,2,23,8,1,1,1,0,46900
1,1996,2,24,8.5,1,1,1,0,12500
1,2016,2,25,8.5,1,3,1,0,106995
1,2002,2,20,16.13,1,3,1,0,8495
1,2019,1,19,8.5,1,3,1,0,28028
1,2019,1,24,8.5,1,3,1,0,39979
1,2019,1,20,8.5,1,3,1,0,40804
1,2019,1,20,9,1,3,1,0,47557
1,2003,2,28,16.13,1,1,2,0,44995
1,2014,2,31,16.13,1,1,2,0,179995
1,1981,2,36,13.5,1,1,2,0,32000
1,2001,2,30,10,1,3,2,0,33900
1,2008,2,35,16.13,1,3,2,0,89900
1,2000,2,26,8.5,1,3,1,0,24900
1,2017,2,25,8.5,1,1,1,0,69995
1,2019,1,20,9,1,3,1,0,43435
1,2000,2,31,8.5,1,1,2,0,49500
1,1998,2,30,16.13,1,3,2,0,39500
1,2011,2,19,7.83,1,3,1,0,22495
1,2009,2,34,16.13,1,3,2,0,119995
1,2019,1,20,8.5,1,3,1,0,21491
1,2017,2,24,16.13,1,3,2,0,59995
1,2019,1,22,8.5,1,3,1,0,29545
1,2016,2,22,16.13,1,3,1,0,44995
1,2019,1,16,7,1,1,1,0,32144
1,2014,2,19,8,1,3,1,0,26995
1,2012,2,30,10,1,3,1,0,145000
1,2005,2,26,8.5,1,3,1,0,41900
1,2003,2,38,13,1,1,2,0,124500
1,2019,1,20,8,1,3,1,0,19971
1,2019,1,18,8,1,3,1,0,38161
1,1998,2,37,16.13,1,3,2,0,69000
1,2008,2,17,16.13,1,1,1,0,10995
1,1983,2,18,16.13,1,3,1,0,2495
1,2017,2,23,8.5,1,1,1,0,84900
1,1989,2,38,16.13,1,3,2,0,39900
1,1978,2,41,12,1,3,2,0,24995
1,1982,2,35,12.5,1,1,2,0,14995
1,2020,1,24,8.42,1,3,1,0,85409
1,2000,2,23,8,1,3,1,0,18995
1,2020,1,19,8,1,1,1,0,53400
1,1994,2,43,15.17,1,2,2,0,169900
1,2017,2,19,16.13,1,1,1,0,29995
1,2013,2,23,8.5,1,1,1,0,19995
1,2020,1,21,8.33,1,1,2,0,62451
1,2008,2,20,16.13,1,1,1,0,39995
1,1999,2,24,8.5,1,3,1,0,16500
1,2007,2,31,10.5,1,1,2,0,75000
1,1985,2,33,16.13,1,3,2,0,12500
1,1980,2,42,14.83,1,3,2,0,65000
1,2000,2,34,12,1,1,2,0,39900
1,2020,1,19,8.5,1,3,1,0,50726
1,2000,2,17,16.13,1,3,1,0,9995
1,2008,2,20,16.13,1,3,1,0,39995
1,2006,2,19,16.13,1,1,1,0,14995
1,2019,1,22,8.5,1,3,1,0,29333
1,2001,2,20,16.13,1,3,1,0,6995
1,2019,1,20,8.5,1,3,1,0,26911
1,2019,1,24,16.13,1,3,1,0,84995
1,2019,1,20,9,1,3,1,0,46417
1,2004,2,38,13.5,1,3,2,0,292995
1,2015,2,22,16.13,1,3,1,0,26995
1,2004,2,17,7.5,1,3,1,0,8995
1,2019,1,16,7,1,1,1,0,22712
1,2014,2,22,16.13,1,3,1,0,33995
1,2019,1,23,8.5,1,3,1,0,144376
1,2019,1,23,9,1,3,1,0,112076
1,2006,2,23,16.13,1,3,1,0,16995
1,2019,1,20,9,1,3,1,0,47557
1,2018,2,25,8.5,1,1,1,0,69995
1,2019,1,20,8.5,1,1,1,0,24691
1,1995,2,23,8.5,1,3,1,0,19500
1,1999,2,20,16.13,1,3,1,0,4995
1,2019,1,18,8,1,3,1,0,38161
1,2019,1,20,8.5,1,3,1,0,33491
1,1990,2,20,16.13,1,3,1,0,3405
1,2019,1,23,8.6,1,3,1,0,82479
1,2013,2,40,13.17,1,2,1,0,195500
1,2001,2,19,16.13,1,3,1,0,9995
1,2020,1,22,8.42,1,1,1,0,69646
1,2019,1,22,8.5,1,3,1,0,36363
1,2018,2,24,8.5,2,1,1,0,69900
1,2002,2,33,16.13,1,3,2,0,39900
1,2003,2,18,16.13,1,3,1,0,6995
1,2011,2,25,16.13,1,3,1,0,46995
1,1994,2,28,16.13,1,1,2,0,17900
1,2016,2,20,16.13,1,1,1,0,75900
1,2006,2,29,9.5,1,3,2,0,54900
1,2019,1,22,8.5,1,3,1,0,41971
1,2005,2,20,16.13,1,3,1,0,6995
1,2019,1,20,8.5,1,3,1,0,33971
1,2019,1,22,9,1,3,1,0,76379
1,1996,2,26,8.5,1,3,2,0,37500
1,2000,2,18,16.13,1,3,1,0,6995
1,1995,2,17,16.13,1,3,1,0,4500
1,2002,2,24,16.13,1,3,1,0,9995
1,2006,2,18,16.13,1,3,1,0,8495
1,2019,1,19,9.84,1,3,1,0,52528
1,2012,2,25,8.5,1,3,1,0,29900
1,1987,2,28,11,1,3,2,0,22750
1,2016,2,25,8.5,1,3,1,0,114900
1,2019,1,19,8.5,1,3,1,0,26662
1,2019,1,39,13,1,3,2,0,599797
1,2013,2,19,16.13,1,3,1,0,22995
1,2001,2,35,16.13,1,1,2,0,69900
1,2000,2,43,13,1,1,2,0,109900
1,2020,1,19,8.5,1,3,1,0,51319
1,2020,1,18,8.33,1,3,1,0,44486
1,2015,2,19,7.92,1,3,1,0,24900
1,2009,2,31,10.17,1,3,1,0,159900
1,2011,2,22,16.13,1,3,1,0,28995
1,2019,1,20,8.5,1,3,1,0,37931
1,2007,2,21,16.13,1,3,1,0,22995
1,2020,1,18,8.33,1,3,1,0,44486
1,2019,1,22,8.5,1,3,1,0,34791
1,1993,2,37,13.83,1,3,2,0,49999
1,2019,1,22,9,1,3,1,0,43802
1,2018,2,24,8.5,2,1,1,0,39995
1,2019,1,22,8.5,1,3,1,0,33328
1,2008,2,11,16.13,1,1,1,0,3995
1,2019,1,27,9,1,3,2,0,190337
1,2020,1,22,8.42,1,1,1,0,69646
1,2005,2,26,16.13,1,1,1,0,27500
1,2007,2,21,16.13,1,3,1,0,39900
1,2000,2,38,16.13,1,3,2,0,149900
1,2010,2,27,8.5,1,3,1,0,68999
1,2018,2,24,8.5,1,3,1,0,43999
1,2000,2,18,16.13,1,3,1,0,9995
1,2011,2,35,16.13,1,1,2,0,195000
1,2019,1,20,8,1,3,1,0,42558
1,2018,2,14,16.13,1,1,1,0,5995
1,2007,2,20,16.13,1,3,1,0,19995
1,2002,2,23,16.13,1,3,1,0,15995
1,1996,2,18,16.13,1,3,1,0,5995
1,2020,1,19,8,1,1,1,0,48273
1,2004,2,18,16.13,1,3,1,0,14995
1,2000,2,23,16.13,1,3,1,0,11995
1,2004,2,24,16.13,1,3,1,0,16995
1,2019,1,21,9,1,3,1,0,65816
1,2006,2,22,16.13,1,1,1,0,25495
1,2018,1,23,16.13,1,3,1,0,53532
1,2000,2,21,8.42,1,1,1,0,9995
1,2019,1,22,9.84,1,3,1,0,78097
1,2020,1,20,8.5,1,3,1,0,46020
1,2000,2,23,8.5,1,1,1,0,17500
1,2017,2,18,16.13,1,1,1,0,29995
1,2012,2,16,6.33,1,3,1,0,12449
1,2019,1,22,8.5,1,3,1,0,141151
1,2019,1,35,10.83,1,3,2,0,301939
1,2019,1,22,8.5,1,3,1,0,36591
1,2000,2,23,16.13,1,1,1,0,15500
1,1968,2,29,10,1,1,2,0,9900
1,2020,1,20,8.33,1,1,1,0,49321
1,2014,2,22,16.13,1,3,1,0,24995
1,2008,2,38,12.75,1,3,2,0,179900
1,2020,1,22,8.42,1,1,1,0,69646
1,2017,2,28,16.13,1,3,1,0,134900
1,2002,2,28,9.5,1,3,2,0,26000
1,2018,1,24,16.13,1,3,1,0,66241
1,1933,2,18,16.13,1,3,1,0,49995
1,2004,2,17,16.13,1,3,1,0,12995
1,2007,2,25,16.13,1,3,2,0,34900
1,2019,1,20,8.5,1,3,1,0,21891
1,2004,2,21,16.13,1,3,1,0,18995
1,2019,1,20,8.5,1,1,1,0,23713
1,2018,1,25,8.5,1,1,1,0,157065
1,1989,2,40,14,1,3,2,0,49900
1,2017,2,18,7.58,1,1,1,0,29995
1,2005,2,23,16.13,1,3,1,0,28995
1,2019,1,18,7.5,1,3,1,0,38528
1,1996,2,24,16.13,1,3,1,0,11995
1,2020,1,21,8.33,1,1,2,0,62126
1,2009,2,26,8.5,1,1,1,0,49900
1,2019,1,21,9,1,3,1,0,66132
1,2020,1,18,7.42,1,3,1,0,40063
1,2019,1,22,8.5,1,3,1,0,30781
1,2019,1,21,8.5,1,3,1,0,36441
1,2019,1,21,9,1,3,1,0,54264
1,2010,2,23,8.5,1,1,1,0,39995
1,2019,1,20,8.5,1,3,1,0,21491
1,1986,2,36,16.13,1,3,2,0,29995
1,2020,1,20,8.33,1,1,1,0,49321
1,2018,2,22,16.13,1,1,1,0,29995
1,2000,2,23,16.13,1,3,1,0,18500
1,2006,2,18,16.13,1,3,1,0,15995
1,2019,1,20,8.4,1,3,1,0,48925
1,2011,2,39,16.13,1,3,2,0,589000
1,2001,2,17,16.13,2,3,1,0,9995
1,1998,2,31,16.13,1,3,2,0,39995
1,2019,1,22,8.5,1,3,1,0,31106
