2019,25,16.13,1,0,54216
2019,18,16.13,1,0,26500
2018,26,16.13,1,0,73500
2003,21,16.13,1,0,21900
2019,21,16.13,1,0,70895
2020,21,16.13,1,0,82900
2020,19,16.13,1,0,48295
2013,20,16.13,1,0,29500
2019,8,16.13,1,0,10499
2019,20,16.13,1,0,30500
2020,20,16.13,1,0,48295
2020,21,16.13,1,0,61495
2020,19,16.13,1,0,61495
2019,8,16.13,1,0,10021
2019,19,16.13,1,0,28481
2019,8,16.13,1,0,7799
2016,32,16.13,1,0,59950
2019,20,16.13,1,0,59900
2019,19,16.13,1,0,28735
2019,21,16.13,1,0,58000
2019,24,16.13,1,0,66812
2020,17,16.13,1,0,40000
2019,22,16.13,1,0,24500
2019,21,16.13,1,0,43890
2019,8,16.13,1,0,9299
2019,8,16.13,1,0,10499
2019,10,16.13,1,0,9299
2019,8,16.13,1,0,15499
2019,8,16.13,1,0,12299
2018,21,16.13,1,0,44500
2019,21,16.13,1,0,44240
2020,19,16.13,1,0,38500
2019,22,16.13,1,0,34500
2019,8,16.13,1,0,12299
2019,17,16.13,1,0,22500
2019,11,16.13,1,0,10799
2006,19,16.13,1,0,15500
2019,8,16.13,1,0,12299
2019,19,16.13,1,0,25216
2018,21,16.13,1,0,55000
2019,8,16.13,1,0,12299
2019,8,16.13,1,0,10499
2019,24,16.13,1,0,72061
2019,8,16.13,1,0,10499
2020,16,16.13,1,0,20495
2012,19,16.13,1,0,21900
2019,24,16.13,1,0,57000
2016,17,16.13,1,0,15900
2019,22,16.13,1,0,43500
2019,24,16.13,1,0,55088
2019,8,16.13,1,0,10799
2019,8,16.13,1,0,12299
2019,8,16.13,1,0,6799
2019,21,16.13,1,0,70895
2019,21,16.13,1,0,36499
2020,29,16.13,1,0,199500
2019,21,16.13,1,0,29371
2014,13,16.13,1,0,10499
2019,1,16.13,1,0,41784
2004,19,16.13,1,0,10599
2005,18,16.13,1,0,14999
2019,8,16.13,1,0,10799
2015,8,16.13,1,0,10950
2020,21,102,1,0,62399
2019,8,16.13,1,0,12299
2020,17,16.13,1,0,18500
2019,20,16.13,1,0,28481
2019,8,16.13,1,0,17399
2020,18,16.13,1,0,28000
2019,8,16.13,1,0,12299
2019,1,16.13,1,0,29352
2019,25,16.13,1,0,56091
2019,131,16.13,1,0,14999
2019,25,16.13,1,0,54486
2018,18,16.13,1,0,3850
2020,1,102,1,0,20835
2020,1,102,1,0,45020
2019,22,16.13,1,0,33791
1985,19,16.13,1,0,4900
2019,123,16.13,1,0,8499
2014,20,16.13,1,0,44995
2019,21,16.13,1,0,30921
2019,20,16.13,1,0,30436
2019,10,16.13,1,0,8799
2019,17,16.13,1,0,22500
2019,8,16.13,1,0,9299
2019,20,16.13,1,0,32276
2020,24,102,1,0,72999
2017,19,16.13,1,0,28999
2020,25,102,1,0,80743
2019,11,16.13,1,0,12299
2019,21,16.13,1,0,57976
2019,22,16.13,1,0,50000
2019,20,16.13,1,0,30500
2019,22,16.13,1,0,45500
2019,24,16.13,1,0,39500
2012,16,16.13,1,0,7995
2019,123,16.13,1,0,6999
2020,25,16.13,1,0,115495
2019,22,16.13,1,0,51436
2019,16,16.13,1,0,16486
2019,11,16.13,1,0,10799
2019,8,16.13,1,0,8799
2020,23,16.13,1,0,80074
2020,25,16.13,1,0,128000
2019,27,108,1,0,129999
2019,19,95,1,0,36099
2019,8,16.13,1,0,8799
2019,170,16.13,1,0,22000
2019,21,16.13,1,0,58326
2020,15,16.13,1,0,29000
2020,27,102,1,0,95112
2017,19,16.13,1,0,39500
2020,21,16.13,1,0,75995
2005,23,16.13,1,0,23999
2019,20,16.13,1,0,34491
2019,16,16.13,1,0,15591
2020,19,102,1,0,36599
2020,21,16.13,1,0,61495
2019,22,16.13,1,0,41000
2013,19,16.13,1,0,39950
2019,25,16.13,1,0,53106
2019,24,16.13,1,0,72061
2019,8,16.13,1,0,10499
2019,20,16.13,1,0,33000
2020,23,102,1,0,45329
2019,27,16.13,1,0,99244
2019,120,16.13,1,0,7999
2019,20,16.13,1,0,33276
2019,16,16.13,1,0,17031
2019,18,16.13,1,0,20701
2019,22,16.13,1,0,35500
2020,19,16.13,1,0,34295
2019,21,16.13,1,0,36499
2019,133,16.13,1,0,9999
2019,25,16.13,1,0,51276
2019,24,16.13,1,0,44500
2019,8,16.13,1,0,10885
2020,24,102,1,0,78999
2019,132,16.13,1,0,10499
2019,24,16.13,1,0,52000
2019,32,16.13,1,0,147500
2019,18,16.13,1,0,28000
2018,22,16.13,1,0,25999
2019,8,16.13,1,0,7799
2017,23,102,1,0,34999
2020,10,16.13,1,0,8149
2013,20,16.13,1,0,45950
2019,25,16.13,1,0,53266
2014,20,16.13,1,0,36500
2019,24,16.13,1,0,54738
2019,21,16.13,1,0,43890
2010,18,16.13,1,0,12900
2019,12,16.13,1,0,15499
2019,120,16.13,1,0,7999
2019,18,16.13,1,0,20701
2004,131,16.13,1,0,3999
2019,19,16.13,1,0,25216
2019,18,16.13,1,0,22896
2020,11,16.13,1,0,14399
2019,25,16.13,1,0,56571
2020,21,16.13,1,0,61495
2020,18,16.13,1,0,20000
1995,19,16.13,1,0,5995
2019,16,16.13,1,0,17711
2020,21,16.13,1,0,117500
2019,133,16.13,1,0,9999
2019,18,16.13,1,0,18811
2020,10,16.13,1,0,7899
2020,24,102,1,0,78999
2018,133,16.13,1,0,8999
2019,18,16.13,1,0,20701
2019,21,16.13,1,0,57976
2019,26,16.13,1,0,67000
2018,18,16.13,1,0,19500
2020,17,16.13,1,0,18500
2019,20,16.13,1,0,30000
2019,24,16.13,1,0,54738
2019,8,16.13,1,0,9299
2019,132,16.13,1,0,10499
2019,25,16.13,1,0,67500
2019,8,16.13,1,0,12299
2019,20,16.13,1,0,29291
2019,20,16.13,1,0,28500
2020,21,102,1,0,45799
2019,17,16.13,1,0,22000
2019,8,16.13,1,0,10499
2019,25,16.13,1,0,56206
2019,18,16.13,1,0,34000
2019,8,16.13,1,0,9699
2017,19,16.13,1,0,27999
2019,25,16.13,1,0,51096
2019,20,16.13,1,0,29500
2020,24,16.13,1,0,58699
2019,24,102,1,0,42342
2019,25,16.13,1,0,77000
2007,21,16.13,1,0,17999
2019,25,16.13,1,0,55496
2019,16,16.13,1,0,17031
2019,12,16.13,1,0,15499
2019,20,16.13,1,0,28246
2020,25,16.13,1,0,144495
2019,11,16.13,1,0,12299
2019,21,16.13,1,0,57976
2006,23,102,1,0,33999
2020,11,16.13,1,0,14399
2017,28,120,1,0,99999
2019,17,16.13,1,0,22000
2017,17,16.13,1,0,16999
2019,17,16.13,1,0,22000
2019,22,16.13,1,0,34500
2019,20,16.13,1,0,34491
2019,19,16.13,1,0,29876
2019,23,16.13,1,0,48000
2018,20,16.13,1,0,35500
2020,20,98,1,0,39999
2019,123,16.13,1,0,8499
2014,20,16.13,1,0,44500
2019,25,16.13,1,0,53266
2019,16,16.13,1,0,16846
2020,25,16.13,1,0,76788
2020,17,16.13,1,0,18500
2007,20,16.13,1,0,18900
2014,120,16.13,1,0,4999
2020,21,102,1,0,47499
2019,18,16.13,1,0,23841
2019,8,16.13,1,0,10499
2005,22,16.13,1,0,14999
2020,21,16.13,1,0,57495
2020,1,102,1,0,63208
2019,8,16.13,1,0,9299
2019,21,16.13,1,0,70895
2019,25,16.13,1,0,72500
2019,22,16.13,1,0,41000
2019,24,16.13,1,0,72061
2012,21,16.13,1,0,28500
2019,21,16.13,1,0,37500
2009,20,16.13,1,0,29500
2020,10,16.13,1,0,8149
2019,8,16.13,1,0,12299
2019,22,16.13,1,0,45500
2020,20,98,1,0,32899
2020,10,16.13,1,0,7899
2019,18,16.13,1,0,19871
2018,19,47,1,0,29999
2019,19,98,1,0,46899
2020,25,102,1,0,76788
2019,22,16.13,1,0,41000
2020,24,102,1,0,58699
2020,10,16.13,1,0,11399
2020,21,16.13,1,0,59295
2020,20,98,1,0,30399
2020,10,16.13,1,0,8899
2020,23,16.13,1,0,60509
2019,25,16.13,1,0,67500
2019,18,95,1,0,31499
2020,10,16.13,1,0,11399
2020,18,16.13,1,0,24000
2019,10,16.13,1,0,6799
2019,22,16.13,1,0,45500
2020,21,102,1,0,45799
2015,22,16.13,1,0,23999
2019,25,16.13,1,0,67500
2019,1,102,1,0,29067
2019,11,16.13,1,0,10499
2019,24,16.13,1,0,79500
2019,24,16.13,1,0,66812
2019,24,16.13,1,0,72061
2019,16,16.13,1,0,24000
2019,19,16.13,1,0,23811
2019,24,16.13,1,0,72061
2019,21,16.13,1,0,28916
2017,132,16.13,1,0,7999
2020,21,16.13,1,0,20835
2019,8,16.13,1,0,9699
2019,8,16.13,1,0,10799
2017,21,16.13,1,0,48999
2019,20,16.13,1,0,32276
2016,23,16.13,1,0,32999
2019,23,16.13,1,0,33235
2020,24,102,1,0,78999
2016,19,16.13,1,0,23999
2020,20,98,1,0,38599
2000,25,16.13,1,0,18999
2017,20,16.13,1,0,28999
2015,19,16.13,1,0,24999
2019,21,16.13,1,0,45999
2019,25,16.13,1,0,67500
2013,16,16.13,1,0,11999
2019,18,16.13,1,0,19871
2019,11,16.13,1,0,11499
2019,18,16.13,1,0,19686
2019,21,16.13,1,0,28856
2020,19,16.13,1,0,38668
2020,23,16.13,1,0,60509
2018,25,16.13,1,0,34999
2020,21,16.13,1,0,57495
2020,15,16.13,1,0,10500
2019,8,16.13,1,0,9299
2020,16,16.13,1,0,22500
2020,19,16.13,1,0,32899
2020,21,102,1,0,48599
2020,19,16.13,1,0,36599
2020,25,16.13,1,0,64309
2019,131,16.13,1,0,14999
2019,11,16.13,1,0,10799
2019,8,16.13,1,0,9299
2017,21,16.13,1,0,49900
2019,26,16.13,1,0,80500
2019,24,102,1,0,42342
2020,25,16.13,1,0,64309
2020,21,16.13,1,0,43006
2020,1,102,1,0,45020
2019,88,16.13,1,0,7499
2019,8,16.13,1,0,10021
2019,8,16.13,1,0,9299
2019,24,16.13,1,0,59999
2019,26,16.13,1,0,85995
2019,21,16.13,1,0,43890
2020,11,16.13,1,0,12299
2020,10,16.13,1,0,8749
1988,16,16.13,1,0,2999
2020,10,16.13,1,0,8899
2019,1,16.13,1,0,38704
2019,22,16.13,1,0,44999
2019,8,16.13,1,0,10799
2019,22,16.13,1,0,45500
2019,23,16.13,1,0,59999
2020,10,16.13,1,0,8899
2020,19,98,1,0,30399
2019,19,16.13,1,0,25861
2019,136,16.13,1,0,14499
2019,8,16.13,1,0,10499
2020,19,98,1,0,36599
2020,10,16.13,1,0,8249
1997,19,16.13,1,0,7999
2020,23,16.13,1,0,60509
2019,21,16.13,1,0,49366
2011,20,16.13,1,0,14999
2020,18,16.13,1,0,24000
2020,20,102,1,0,30399
2019,17,16.13,1,0,22500
2019,18,16.13,1,0,20136
2019,18,16.13,1,0,20172
2020,21,102,1,0,62399
2019,131,16.13,1,0,14999
2019,19,16.13,1,0,39000
2019,22,16.13,1,0,43500
2019,19,16.13,1,0,23696
2020,21,102,1,0,43199
2019,22,16.13,1,0,43500
2020,18,16.13,1,0,20000
2020,19,102,1,0,38599
2019,132,16.13,1,0,12499
2019,123,16.13,1,0,6999
2019,20,16.13,1,0,33000
2019,21,16.13,1,0,43890
2019,19,16.13,1,0,28735
2020,25,102,1,0,64309
2019,22,16.13,1,0,51581
2015,22,16.13,1,0,21995
2019,24,16.13,1,0,47000
2018,21,16.13,1,0,59995
2020,11,16.13,1,0,14399
2019,24,16.13,1,0,43000
2020,21,102,1,0,62399
2019,132,16.13,1,0,10799
2019,8,16.13,1,0,10499
2020,23,102,1,0,48468
2018,25,16.13,1,0,59999
2019,22,16.13,1,0,44000
2019,8,16.13,1,0,9699
2019,8,16.13,1,0,10499
2019,8,16.13,1,0,10499
2019,123,16.13,1,0,8499
2019,131,16.13,1,0,14999
2019,22,16.13,1,0,35500
2014,21,16.13,1,0,43500
2019,24,16.13,1,0,51000
2020,20,98,1,0,38599
2019,22,16.13,1,0,36500
2020,23,16.13,1,0,60509
2020,23,16.13,1,0,39999
2020,10,16.13,1,0,9399
2019,20,16.13,1,0,33561
2019,8,16.13,1,0,9299
2019,21,16.13,1,0,28916
2020,17,16.13,1,0,21500
2019,25,16.13,1,0,54216
2015,131,16.13,1,0,9999
2020,10,16.13,1,0,8749
2019,22,16.13,1,0,33791
2019,132,16.13,1,0,9499
2019,23,16.13,1,0,59999
2019,16,16.13,1,0,17031
2019,24,16.13,1,0,66812
2020,24,102,1,0,58699
2019,11,16.13,1,0,9999
2019,20,16.13,1,0,33791
2019,22,16.13,1,0,41000
2019,21,16.13,1,0,43890
2020,21,16.13,1,0,57495
2019,21,16.13,1,0,38500
2020,10,16.13,1,0,8149
2006,11,16.13,1,0,4999
2019,11,16.13,1,0,9699
2019,22,16.13,1,0,38500
2019,11,16.13,1,0,11499
2019,18,16.13,1,0,23841
2020,24,16.13,1,0,72500
2019,26,16.13,1,0,84000
2020,17,16.13,1,0,40999
2019,26,16.13,1,0,83500
2019,18,16.13,1,0,26500
2019,20,16.13,1,0,28481
2019,26,16.13,1,0,80500
2019,18,16.13,1,0,23841
2020,18,16.13,1,0,19995
2019,21,16.13,1,0,25516
2019,20,16.13,1,0,28246
2020,17,16.13,1,0,24000
2019,18,16.13,1,0,19686
2020,21,16.13,1,0,62399
2020,1,16.13,1,0,20835
2020,18,16.13,1,0,19995
2019,21,16.13,1,0,28916
2019,19,16.13,1,0,28331
2019,25,16.13,1,0,57026
2019,16,16.13,1,0,16846
2019,20,16.13,1,0,29876
2019,18,16.13,1,0,22246
2020,18,16.13,1,0,23995
2019,21,16.13,1,0,28916
2020,21,16.13,1,0,20835
2019,23,16.13,1,0,50000
2020,25,16.13,1,0,139495
2002,21,16.13,1,0,5180
2020,21,16.13,1,0,67622
2020,27,102,1,0,124580
2019,20,16.13,1,0,30000
2019,22,16.13,1,0,43000
2020,24,102,1,0,58699
2019,22,16.13,1,0,38500
2015,26,16.13,1,0,49950
2020,24,16.13,1,0,64998
2018,25,16.13,1,0,49995
2020,26,16.13,1,0,60995
2020,22,102,1,0,51446
2019,25,16.13,1,0,67500
2020,25,16.13,1,0,143995
2018,24,16.13,1,0,49999
2019,18,16.13,1,0,27000
2019,18,16.13,1,0,4200
2019,20,16.13,1,0,30500
2020,19,98,1,0,32899
2020,13,16.13,1,0,11399
1990,25,96,1,0,10900
2020,20,16.13,1,0,20835
2018,18,87,1,0,22999
2015,23,16.13,1,0,29999
2001,18,16.13,1,0,7999
2011,18,16.13,1,0,23500
2020,18,16.13,1,0,20000
2000,31,112,1,0,49900
2020,22,16.13,1,0,57000
2013,25,16.13,1,0,43999
2020,18,16.13,1,0,3045
2019,32,16.13,1,0,175500
2020,24,16.13,1,0,30995
2020,26,16.13,1,0,85000
2020,18,16.13,1,0,23995
2019,1,102,1,0,29352
1997,21,16.13,1,0,16495
2019,23,16.13,1,0,48000
2019,26,16.13,1,0,67500
2020,16,16.13,1,0,19495
2020,13,16.13,1,0,8749
2019,21,16.13,1,0,36499
2019,22,16.13,1,0,46000
2019,22,16.13,1,0,38500
2020,23,16.13,1,0,39999
2020,13,16.13,1,0,10699
2019,22,16.13,1,0,38500
2020,10,16.13,1,0,8249
2019,23,16.13,1,0,48000
2020,1,16.13,1,0,120055
1996,19,16.13,1,0,6999
2008,17,16.13,1,0,10500
2020,1,16.13,1,0,67690
2020,22,16.13,1,0,55500
2019,10,16.13,1,0,8499
2020,26,16.13,1,0,95995
2020,24,16.13,1,0,66000
2020,18,16.13,1,0,3045
2020,1,16.13,1,0,43673
2020,13,16.13,1,0,15699
2020,19,98,1,0,36599
2019,20,16.13,1,0,24500
2019,20,16.13,1,0,24500
2019,30,16.13,1,0,99000
2019,25,16.13,1,0,67500
2019,29,16.13,1,0,136999
2020,21,16.13,1,0,20835
2019,23,16.13,1,0,48000
2020,18,16.13,1,0,19995
2019,26,102,1,0,53785
2020,19,16.13,1,0,38599
2020,20,98,1,0,35899
2020,24,16.13,1,0,64309
2008,22,16.13,1,0,35999
2019,22,16.13,1,0,33500
2020,18,16.13,1,0,3045
2019,25,16.13,1,0,67500
2019,26,16.13,1,0,78000
2020,120,16.13,1,0,8749
1998,18,16.13,1,0,4999
2012,22,16.13,1,0,18500
2020,16,16.13,1,0,19495
1993,20,16.13,1,0,5999
2020,26,16.13,1,0,92498
2009,19,16.13,1,0,19999
2020,24,16.13,1,0,177041
2006,24,16.13,1,0,36999
2020,10,16.13,1,0,11799
2020,27,16.13,1,0,108259
2020,21,16.13,1,0,20835
2020,21,16.13,1,0,20835
1986,29,108,1,0,16900
2017,24,16.13,1,0,46999
2019,24,16.13,1,0,47000
2020,20,16.13,1,0,20835
1998,36,138,1,0,79900
2020,20,16.13,1,0,20835
2020,25,16.13,1,0,76788
2020,25,16.13,1,0,76788
2020,26,102,1,0,214181
2020,11,16.13,1,0,14399
2011,21,16.13,1,0,33500
2002,38,16.13,1,0,76950
2014,26,16.13,1,0,49999
1993,17,16.13,1,0,4999
2019,20,16.13,1,0,29500
1986,34,1111,1,0,24900
2020,18,16.13,1,0,23500
1997,18,16.13,1,0,4999
2020,24,102,1,0,175246
2020,21,16.13,1,0,20835
2020,19,16.13,1,0,39999
2020,21,16.13,1,0,20835
2018,1,16.13,1,0,39999
2019,20,16.13,1,0,30000
2019,25,16.13,1,0,71500
2020,1,16.13,1,0,71723
2020,23,16.13,1,0,60509
2012,24,16.13,1,0,43995
2016,22,16.13,1,0,17999
2019,22,16.13,1,0,34500
2020,21,16.13,1,0,20835
2019,24,16.13,1,0,52000
2017,11,16.13,1,0,13999
2020,21,16.13,1,0,20835
2019,25,16.13,1,0,88500
2019,22,16.13,1,0,38500
2020,21,102,1,0,47499
2020,21,16.13,1,0,20835
2020,19,16.13,1,0,32899
2020,10,16.13,1,0,8749
2020,24,16.13,1,0,20835
1992,33,115,1,0,19900
2020,19,16.13,1,0,30399
2002,29,16.13,1,0,25950
2005,21,16.13,1,0,22450
2019,23,16.13,1,0,50000
2020,20,16.13,1,0,20835
2020,27,16.13,1,0,110084
2002,22,16.13,1,0,17999
2004,25,86,1,0,25900
2020,20,98,1,0,39999
2019,25,16.13,1,0,67500
2020,11,16.13,1,0,12299
2019,27,102,1,0,59999
2006,141,16.13,1,0,5499
2019,19,16.13,1,0,31000
1987,30,11,1,0,13900
2020,24,16.13,1,0,58699
2020,17,16.13,1,0,15907
2018,20,16.13,1,0,34999
2019,25,16.13,1,0,83500
2019,23,16.13,1,0,50000
2020,13,16.13,1,0,8999
2009,27,810,1,0,69900
2019,1,102,1,0,29067
2020,18,16.13,1,0,19995
2019,26,16.13,1,0,79000
2020,18,16.13,1,0,23995
2019,132,16.13,1,0,12499
1997,16,16.13,1,0,8495
2020,25,16.13,1,0,76788
2019,23,16.13,1,0,31968
2019,18,16.13,1,0,4200
2020,25,16.13,1,0,64309
1991,17,16.13,1,0,5999
2019,20,16.13,1,0,30000
2020,10,16.13,1,0,8149
2020,19,98,1,0,32899
2005,20,16.13,1,0,15995
2020,19,16.13,1,0,40637
2019,22,16.13,1,0,41000
2019,23,16.13,1,0,48000
2020,16,16.13,1,0,19495
2019,1,102,1,0,37509
2019,23,16.13,1,0,48000
2020,25,16.13,1,0,76788
2020,17,16.13,1,0,53499
2019,23,16.13,1,0,48000
2020,23,102,1,0,67677
2020,21,16.13,1,0,20835
2019,23,16.13,1,0,50000
2010,20,16.13,1,0,19999
1997,19,16.13,1,0,8999
2020,25,16.13,1,0,99500
2018,19,16.13,1,0,27995
2000,21,16.13,1,0,11999
2020,21,16.13,1,0,61495
2019,26,16.13,1,0,67500
2003,20,16.13,1,0,15999
2020,24,16.13,1,0,91000
2019,24,16.13,1,0,52000
2018,20,16.13,1,0,32999
2020,25,16.13,1,0,64309
2020,26,16.13,1,0,94495
2020,22,16.13,1,0,72495
2003,27,86,1,0,29900
2019,19,16.13,1,0,31500
2019,20,16.13,1,0,28000
2019,21,16.13,1,0,43890
2020,1,16.13,1,0,55896
2020,10,16.13,1,0,7899
2020,13,16.13,1,0,14399
2019,24,16.13,1,0,72061
2019,26,16.13,1,0,81500
2020,20,16.13,1,0,26500
2020,16,16.13,1,0,22900
2020,13,16.13,1,0,8749
2016,136,16.13,1,0,12999
2020,21,102,1,0,45799
2020,22,16.13,1,0,36000
2017,20,16.13,1,0,49950
2018,1,102,1,0,37999
2020,26,16.13,1,0,54995
2020,1,16.13,1,0,74779
2020,23,102,1,0,83226
2006,24,16.13,1,0,24999
1999,17,16.13,1,0,5999
2020,24,16.13,1,0,64000
2019,23,16.13,1,0,50000
2020,18,16.13,1,0,19995
2019,25,16.13,1,0,119500
2020,26,16.13,1,0,86500
2020,19,16.13,1,0,36599
2019,24,102,1,0,44460
2019,21,16.13,1,0,36499
2020,20,16.13,1,0,40500
2020,8,16.13,1,0,14399
1995,39,14,1,0,77900
2019,23,16.13,1,0,50000
2020,10,16.13,1,0,8899
2019,22,16.13,1,0,47000
2019,23,16.13,1,0,48000
2020,20,16.13,1,0,20835
2019,18,16.13,1,0,22500
2019,22,16.13,1,0,33500
2020,120,16.13,1,0,8749
2020,24,102,1,0,72999
1994,48,14,1,0,69900
2019,1,102,1,0,29067
2019,23,16.13,1,0,48000
2019,22,16.13,1,0,38500
2020,1,16.13,1,0,44673
2020,21,102,1,0,47499
2014,26,86,1,0,69900
2019,1,102,1,0,38704
2018,1,102,1,0,39999
2019,25,16.13,1,0,67500
2020,20,98,1,0,35899
2020,10,16.13,1,0,9399
2008,28,91,1,0,55900
2020,10,16.13,1,0,8249
2020,10,16.13,1,0,9399
2019,23,16.13,1,0,50000
2020,19,16.13,1,0,38668
2020,6,16.13,1,0,8699
2020,10,16.13,1,0,8749
2020,23,16.13,1,0,60509
2020,10,16.13,1,0,8749
2019,1,16.13,1,0,41784
2019,25,16.13,1,0,67500
2012,20,16.13,1,0,39500
2020,13,16.13,1,0,12999
2019,22,16.13,1,0,47000
2019,20,16.13,1,0,30500
2020,20,16.13,1,0,20835
2019,132,16.13,1,0,10499
2018,10,16.13,1,0,7200
2020,10,16.13,1,0,8899
2000,22,16.13,1,0,12999
2020,10,16.13,1,0,8899
2019,17,16.13,1,0,33000
2020,26,16.13,1,0,85495
2020,24,16.13,1,0,65995
2020,24,16.13,1,0,41500
2020,24,16.13,1,0,66500
2020,20,16.13,1,0,54000
2019,24,16.13,1,0,54738
2020,22,16.13,1,0,54499
2019,22,16.13,1,0,41500
2019,26,16.13,1,0,67500
2020,20,16.13,1,0,40000
2020,16,16.13,1,0,22500
2020,22,16.13,1,0,56500
2020,16,16.13,1,0,20495
2019,21,16.13,1,0,37500
2020,17,16.13,1,0,33500
2019,25,16.13,1,0,72500
2020,24,16.13,1,0,52500
2019,22,16.13,1,0,56495
2020,16,16.13,1,0,19495
2020,26,16.13,1,0,92500
2020,22,16.13,1,0,60500
2020,18,16.13,1,0,2695
2020,22,16.13,1,0,40500
2019,26,16.13,1,0,80500
2020,22,16.13,1,0,56500
2020,22,16.13,1,0,38500
2020,26,16.13,1,0,85000
2020,22,16.13,1,0,38500
2020,15,16.13,1,0,10500
2020,18,16.13,1,0,28000
2020,20,16.13,1,0,32000
2020,24,16.13,1,0,45000
2020,24,16.13,1,0,45000
2020,24,16.13,1,0,53500
2019,26,16.13,1,0,80500
2020,24,16.13,1,0,64995
2020,18,16.13,1,0,2695
2020,24,16.13,1,0,52000
2020,26,16.13,1,0,85000
2020,21,16.13,1,0,44495
2020,22,16.13,1,0,55500
2020,22,16.13,1,0,43500
2020,18,16.13,1,0,2695
2020,24,16.13,1,0,43000
2020,22,16.13,1,0,42500
2020,16,16.13,1,0,20500
2020,24,16.13,1,0,30995
2020,8,16.13,1,0,14399
2020,18,16.13,1,0,28000
2020,16,16.13,1,0,20000
2019,24,16.13,1,0,52000
2019,22,16.13,1,0,38500
2019,22,16.13,1,0,48500
2019,16,16.13,1,0,25000
2019,26,16.13,1,0,67500
2019,22,16.13,1,0,39500
2019,17,16.13,1,0,22000
2019,20,16.13,1,0,28500
2019,20,16.13,1,0,30500
2019,21,16.13,1,0,37500
2020,1,16.13,1,0,71723
2020,24,16.13,1,0,56330
2019,16,16.13,1,0,24000
2019,22,16.13,1,0,35000
2019,22,16.13,1,0,35500
2019,22,16.13,1,0,41000
1990,27,98,1,0,8200
2001,21,8,1,0,10900
2019,26,16.13,1,0,80500
2019,21,16.13,1,0,36499
2019,17,16.13,1,0,22500
2020,1,102,1,0,63208
2019,22,16.13,1,0,40500
2019,22,16.13,1,0,41500
2020,25,16.13,1,0,64309
2019,24,86,1,0,64999
2019,22,16.13,1,0,57000
1984,32,117,1,0,19900
2020,23,16.13,1,0,39999
2019,27,102,1,0,60089
2019,133,16.13,1,0,9999
2020,24,16.13,1,0,87618
2020,25,16.13,1,0,76788
2020,25,16.13,1,0,76788
2019,120,16.13,1,0,7999
1998,22,16.13,1,0,13500
2006,27,86,1,0,43900
2020,24,102,1,0,153422
2020,1,102,1,0,20835
2019,24,16.13,1,0,52000
2001,19,16.13,1,0,10499
1999,26,86,1,0,19900
2019,141,16.13,1,0,11999
2019,22,16.13,1,0,45500
2020,20,16.13,1,0,20835
2019,26,16.13,1,0,67500
2019,20,16.13,1,0,51000
2020,25,102,1,0,76788
2019,22,16.13,1,0,43500
2019,17,16.13,1,0,22000
2018,18,16.13,1,0,3800
1985,34,16.13,1,0,16999
2003,21,16.13,1,0,11500
2020,24,102,1,0,78999
2019,27,102,1,0,85211
2019,24,16.13,1,0,67000
2019,20,16.13,1,0,31899
2019,22,16.13,1,0,45500
2019,21,16.13,1,0,41500
2019,22,16.13,1,0,41000
2019,22,16.13,1,0,44500
2019,27,16.13,1,0,169999
2019,27,16.13,1,0,269999
2018,19,16.13,1,0,31000
2019,24,16.13,1,0,44500
2020,21,16.13,1,0,20835
2000,27,16.13,1,0,23500
2019,17,16.13,1,0,22500
2019,17,16.13,1,0,22000
2020,21,16.13,1,0,20835
2019,23,16.13,1,0,33235
2002,28,94,1,0,25900
2019,22,16.13,1,0,41000
2020,24,16.13,1,0,64309
2019,20,98,1,0,28999
2020,10,16.13,1,0,9399
2019,17,16.13,1,0,21500
2019,27,16.13,1,0,57830
2019,22,16.13,1,0,48500
2019,22,16.13,1,0,41000
2020,20,16.13,1,0,20835
2019,19,16.13,1,0,39000
2019,26,16.13,1,0,67000
2019,22,16.13,1,0,45500
2019,17,16.13,1,0,21500
2019,21,16.13,1,0,38500
2019,21,16.13,1,0,70895
2019,25,102,1,0,84748
2020,19,102,1,0,32899
2011,21,16.13,1,0,29999
1993,25,86,1,0,8900
2019,26,16.13,1,0,67500
2019,17,16.13,1,0,22500
1994,43,146,1,0,49900
2020,25,16.13,1,0,76788
1991,37,14,1,0,44900
2020,1,102,1,0,45020
2019,22,16.13,1,0,45500
2019,22,16.13,1,0,43500
2019,141,16.13,1,0,11999
1987,36,126,1,0,39900
2019,22,102,1,0,115785
2019,22,16.13,1,0,39500
2019,17,16.13,1,0,22500
2019,25,16.13,1,0,43038
2020,1,16.13,1,0,60509
2020,25,102,1,0,76788
2020,25,102,1,0,76788
2019,22,16.13,1,0,45500
2006,17,74,1,0,12900
2019,22,16.13,1,0,43500
2019,20,16.13,1,0,36000
2019,22,16.13,1,0,47000
2019,25,16.13,1,0,98000
2013,24,16.13,1,0,45999
1992,38,132,1,0,47900
2019,17,16.13,1,0,22000
2019,20,16.13,1,0,34500
2020,21,16.13,1,0,20835
2019,10,16.13,1,0,9199
2019,17,16.13,1,0,22500
2019,27,102,1,0,84211
1997,27,16.13,1,0,8999
2019,20,16.13,1,0,53995
2002,16,16.13,1,0,7999
2019,24,16.13,1,0,52000
1989,41,14,1,0,49900
2002,28,10,1,0,47900
2019,17,16.13,1,0,22000
2019,18,16.13,1,0,27000
1989,42,15,1,0,83900
